Date,High,Low,Open,Close,Volume,Adj Close
2016-03-08,20137.73046875,19902.75,20132.099609375,20011.580078125,1449306300.0,20011.580078125
2016-03-09,20005.41015625,19818.419921875,19898.740234375,19996.259765625,1202836200.0,19996.259765625
2016-03-10,20184.23046875,19923.5390625,20055.419921875,19984.419921875,1384555000.0,19984.419921875
2016-03-11,20238.720703125,19853.630859375,19900.669921875,20199.599609375,1970725700.0,20199.599609375
2016-03-14,20512.029296875,20328.880859375,20371.58984375,20435.33984375,1722861700.0,20435.33984375
2016-03-15,20366.560546875,20254.58984375,20298.150390625,20288.76953125,1193143900.0,20288.76953125
2016-03-16,20383.19921875,20168.740234375,20339.900390625,20257.69921875,1213704800.0,20257.69921875
2016-03-17,20619.33984375,20435.650390625,20580.060546875,20503.810546875,1696007800.0,20503.810546875
2016-03-18,20687.970703125,20514.970703125,20599.189453125,20671.630859375,2091585400.0,20671.630859375
2016-03-21,20772.4609375,20618.560546875,20738.25,20684.150390625,1520109900.0,20684.150390625
2016-03-22,20765.0703125,20576.80078125,20765.0703125,20666.75,1303372700.0,20666.75
2016-03-23,20693.48046875,20513.609375,20629.400390625,20615.23046875,1185399100.0,20615.23046875
2016-03-24,20499.400390625,20268.529296875,20450.689453125,20345.609375,1460918200.0,20345.609375
2016-03-29,20386.3203125,20250.150390625,20386.3203125,20366.30078125,1303869800.0,20366.30078125
2016-03-30,20820.73046875,20541.0703125,20545.439453125,20803.390625,2058668600.0,20803.390625
2016-03-31,20872.55078125,20689.220703125,20811.4609375,20776.69921875,1781006800.0,20776.69921875
2016-04-01,20786.1796875,20455.41015625,20786.1796875,20498.919921875,1633594800.0,20498.919921875
2016-04-05,20311.859375,20116.869140625,20311.859375,20177.0,1876707600.0,20177.0
2016-04-06,20249.83984375,20100.0,20100.0,20206.669921875,1338272400.0,20206.669921875
2016-04-07,20370.51953125,20165.759765625,20297.8203125,20266.05078125,1493940300.0,20266.05078125
2016-04-08,20370.439453125,20045.470703125,20061.599609375,20370.400390625,1435612200.0,20370.400390625
2016-04-11,20550.94921875,20240.689453125,20255.83984375,20440.810546875,1234203400.0,20440.810546875
2016-04-12,20546.4296875,20407.8203125,20440.720703125,20504.439453125,997121600.0,20504.439453125
2016-04-13,21171.2890625,20716.91015625,20739.33984375,21158.7109375,2500342000.0,21158.7109375
2016-04-14,21511.080078125,21266.2109375,21456.609375,21337.810546875,2054279800.0,21337.810546875
2016-04-15,21423.060546875,21234.119140625,21374.650390625,21316.470703125,1413648900.0,21316.470703125
2016-04-18,21172.0,21002.76953125,21129.6796875,21161.5,1426843200.0,21161.5
2016-04-19,21459.0390625,21259.169921875,21438.130859375,21436.2109375,1462091100.0,21436.2109375
2016-04-20,21452.8203125,21103.33984375,21452.8203125,21236.310546875,1716745500.0,21236.310546875
2016-04-21,21634.740234375,21331.58984375,21406.400390625,21622.25,1709117500.0,21622.25
2016-04-22,21495.7890625,21358.529296875,21448.150390625,21467.0390625,1282700700.0,21467.0390625
2016-04-25,21430.5703125,21254.4609375,21408.560546875,21304.439453125,1199972500.0,21304.439453125
2016-04-26,21419.919921875,21080.880859375,21380.01953125,21407.26953125,1346786700.0,21407.26953125
2016-04-27,21442.509765625,21277.0390625,21372.330078125,21361.599609375,1247249600.0,21361.599609375
2016-04-28,21654.0703125,21255.419921875,21488.9609375,21388.029296875,1684154400.0,21388.029296875
2016-04-29,21235.390625,21023.76953125,21215.19921875,21067.05078125,1603138400.0,21067.05078125
2016-05-03,21061.76953125,20668.369140625,21061.76953125,20676.939453125,1707676300.0,20676.939453125
2016-05-04,20580.380859375,20411.41015625,20556.5,20525.830078125,1555895400.0,20525.830078125
2016-05-05,20534.759765625,20342.75,20363.859375,20449.8203125,1354977100.0,20449.8203125
2016-05-06,20377.939453125,20058.76953125,20357.44921875,20109.869140625,1725801800.0,20109.869140625
2016-05-09,20303.189453125,20125.779296875,20279.900390625,20156.810546875,1323285400.0,20156.810546875
2016-05-10,20294.4609375,19962.4296875,19962.4296875,20242.6796875,1446925800.0,20242.6796875
2016-05-11,20347.759765625,20008.919921875,20347.759765625,20055.2890625,1337926500.0,20055.2890625
2016-05-12,20100.5,19863.619140625,20100.5,19915.4609375,1150409200.0,19915.4609375
2016-05-13,19881.91015625,19594.609375,19843.490234375,19719.2890625,1758498600.0,19719.2890625
2016-05-16,19998.759765625,19705.91015625,19711.76953125,19883.94921875,1486067400.0,19883.94921875
2016-05-17,20145.76953125,19847.69921875,19987.240234375,20118.80078125,1568659300.0,20118.80078125
2016-05-18,19923.830078125,19749.2890625,19862.419921875,19826.41015625,1351584400.0,19826.41015625
2016-05-19,19793.4609375,19646.349609375,19729.630859375,19694.330078125,1148089000.0,19694.330078125
2016-05-20,19954.330078125,19631.7109375,19631.7109375,19852.19921875,1247729300.0,19852.19921875
2016-05-23,19955.029296875,19750.619140625,19788.130859375,19809.029296875,1086593700.0,19809.029296875
2016-05-24,19870.16015625,19712.669921875,19828.01953125,19830.4296875,1174095900.0,19830.4296875
2016-05-25,20379.66015625,20156.759765625,20156.759765625,20368.05078125,2040761100.0,20368.05078125
2016-05-26,20404.73046875,20249.9609375,20373.48046875,20397.109375,1347013200.0,20397.109375
2016-05-27,20620.150390625,20290.83984375,20425.0,20576.76953125,1611353900.0,20576.76953125
2016-05-30,20765.609375,20465.83984375,20523.669921875,20629.390625,1793022100.0,20629.390625
2016-05-31,20974.7109375,20617.330078125,20617.330078125,20815.08984375,3129577700.0,20815.08984375
2016-06-01,20898.44921875,20713.2890625,20726.529296875,20760.98046875,1422260700.0,20760.98046875
2016-06-02,20878.2109375,20680.650390625,20769.810546875,20859.220703125,1988238300.0,20859.220703125
2016-06-03,21049.19921875,20887.7890625,20956.080078125,20947.240234375,1869294300.0,20947.240234375
2016-06-06,21039.869140625,20840.94921875,20971.130859375,21030.220703125,1431229200.0,21030.220703125
2016-06-07,21351.330078125,21153.6796875,21218.9609375,21328.240234375,1820198000.0,21328.240234375
2016-06-08,21352.369140625,21179.94921875,21294.26953125,21297.880859375,1506480000.0,21297.880859375
2016-06-10,21270.619140625,21017.98046875,21240.080078125,21042.640625,1640607200.0,21042.640625
2016-06-13,20664.58984375,20430.810546875,20647.509765625,20512.990234375,2083433200.0,20512.990234375
2016-06-14,20537.919921875,20358.939453125,20476.75,20387.529296875,1498720500.0,20387.529296875
2016-06-15,20553.580078125,20161.009765625,20161.009765625,20467.51953125,1729131100.0,20467.51953125
2016-06-16,20297.400390625,19964.369140625,20284.91015625,20038.419921875,1901944200.0,20038.419921875
2016-06-17,20282.0390625,20090.80078125,20244.23046875,20169.98046875,2193634100.0,20169.98046875
2016-06-20,20551.01953125,20288.490234375,20425.060546875,20510.19921875,1565765000.0,20510.19921875
2016-06-21,20681.7890625,20516.73046875,20522.359375,20668.439453125,1608985100.0,20668.439453125
2016-06-22,20841.509765625,20515.25,20553.939453125,20795.119140625,1835867700.0,20795.119140625
2016-06-23,20889.05078125,20753.939453125,20862.58984375,20868.33984375,1663934000.0,20868.33984375
2016-06-24,21034.1796875,19662.69921875,20483.509765625,20259.130859375,3953268600.0,20259.130859375
2016-06-27,20329.16015625,19969.470703125,19982.66015625,20227.30078125,1789673800.0,20227.30078125
2016-06-28,20196.19921875,19898.75,19898.75,20172.4609375,1919983900.0,20172.4609375
2016-06-29,20456.580078125,20217.0703125,20217.0703125,20436.119140625,1566228200.0,20436.119140625
2016-06-30,20828.029296875,20614.650390625,20736.849609375,20794.369140625,2032778200.0,20794.369140625
2016-07-04,21166.01953125,20840.640625,20967.470703125,21059.19921875,1838333600.0,21059.19921875
2016-07-05,20945.98046875,20737.16015625,20919.51953125,20750.720703125,1225382700.0,20750.720703125
2016-07-06,20560.060546875,20304.390625,20475.400390625,20495.2890625,1633236900.0,20495.2890625
2016-07-07,20731.119140625,20576.740234375,20606.6796875,20706.919921875,1125369300.0,20706.919921875
2016-07-08,20645.58984375,20468.529296875,20622.830078125,20564.169921875,1194770200.0,20564.169921875
2016-07-11,20972.849609375,20840.0,20951.169921875,20880.5,1998671500.0,20880.5
2016-07-12,21252.640625,20957.259765625,21046.939453125,21224.740234375,1970575300.0,21224.740234375
2016-07-13,21441.23046875,21279.76953125,21356.640625,21322.369140625,1825234400.0,21322.369140625
2016-07-14,21581.419921875,21242.9296875,21297.5390625,21561.060546875,1939969500.0,21561.060546875
2016-07-15,21739.2109375,21515.349609375,21589.080078125,21659.25,1784843200.0,21659.25
2016-07-18,21822.0,21616.16015625,21656.880859375,21803.1796875,1368767600.0,21803.1796875
2016-07-19,21767.880859375,21612.599609375,21734.33984375,21673.19921875,1257334500.0,21673.19921875
2016-07-20,21895.23046875,21632.509765625,21646.390625,21882.48046875,1417286000.0,21882.48046875
2016-07-21,22118.220703125,21913.16015625,21971.970703125,22000.490234375,1569756600.0,22000.490234375
2016-07-22,21972.869140625,21832.4296875,21913.0390625,21964.26953125,1120997900.0,21964.26953125
2016-07-25,22071.76953125,21878.880859375,22071.76953125,21993.439453125,1189962100.0,21993.439453125
2016-07-26,22300.509765625,21890.890625,21890.890625,22129.73046875,1938257900.0,22129.73046875
2016-07-27,22277.240234375,21997.880859375,22193.310546875,22218.990234375,1958434400.0,22218.990234375
2016-07-28,22214.720703125,22053.509765625,22134.119140625,22174.33984375,1611124800.0,22174.33984375
2016-07-29,22152.75,21830.4609375,22055.94921875,21891.369140625,1745509100.0,21891.369140625
2016-08-01,22260.94921875,22027.650390625,22027.650390625,22129.140625,1815980500.0,22129.140625
2016-08-03,21822.220703125,21725.380859375,21743.3203125,21739.119140625,1685374700.0,21739.119140625
2016-08-04,21922.419921875,21788.310546875,21873.359375,21832.23046875,1019501800.0,21832.23046875
2016-08-05,22193.2890625,21961.05078125,21961.05078125,22146.08984375,1163973600.0,22146.08984375
2016-08-08,22503.279296875,22260.0703125,22324.1796875,22494.759765625,1409047300.0,22494.759765625
2016-08-09,22496.75,22402.91015625,22464.099609375,22465.609375,1306253700.0,22465.609375
2016-08-10,22618.0390625,22399.2890625,22511.099609375,22492.4296875,1564549200.0,22492.4296875
2016-08-11,22689.939453125,22359.919921875,22412.310546875,22580.55078125,2356829800.0,22580.55078125
2016-08-12,22816.75,22704.05078125,22788.880859375,22766.91015625,2316030200.0,22766.91015625
2016-08-15,22975.740234375,22765.23046875,22765.23046875,22932.509765625,2496263600.0,22932.509765625
2016-08-16,23084.51953125,22841.66015625,23008.08984375,22910.83984375,2005620700.0,22910.83984375
2016-08-17,23029.48046875,22775.869140625,22995.509765625,22799.779296875,2081311500.0,22799.779296875
2016-08-18,23193.900390625,22976.109375,23046.689453125,23023.16015625,2328376500.0,23023.16015625
2016-08-19,23153.740234375,22875.560546875,23153.740234375,22937.220703125,2095546700.0,22937.220703125
2016-08-22,23005.16015625,22792.419921875,22941.529296875,22997.91015625,1720666500.0,22997.91015625
2016-08-23,22998.9296875,22854.349609375,22927.470703125,22998.9296875,1521237200.0,22998.9296875
2016-08-24,23036.0703125,22702.609375,23010.630859375,22820.779296875,1770177700.0,22820.779296875
2016-08-25,22898.119140625,22735.029296875,22814.369140625,22814.94921875,1580787200.0,22814.94921875
2016-08-26,22997.400390625,22827.220703125,22827.220703125,22909.5390625,1600056800.0,22909.5390625
2016-08-29,22922.6796875,22762.73046875,22904.19921875,22821.33984375,1262573400.0,22821.33984375
2016-08-30,23073.51953125,22898.779296875,22945.080078125,23016.109375,1586826100.0,23016.109375
2016-08-31,23063.150390625,22939.869140625,23043.080078125,22976.880859375,1874216100.0,22976.880859375
2016-09-01,23193.029296875,22843.419921875,22897.16015625,23162.33984375,2106535800.0,23162.33984375
2016-09-02,23306.48046875,23152.7890625,23157.009765625,23266.69921875,2510528100.0,23266.69921875
2016-09-05,23688.41015625,23530.359375,23576.310546875,23649.55078125,1915393300.0,23649.55078125
2016-09-06,23787.6796875,23548.55078125,23683.279296875,23787.6796875,1830882300.0,23787.6796875
2016-09-07,23830.75,23695.6796875,23785.23046875,23741.810546875,1939676800.0,23741.810546875
2016-09-08,23928.9296875,23663.58984375,23704.359375,23919.33984375,1686733500.0,23919.33984375
2016-09-09,24364.0,23914.73046875,23924.76953125,24099.69921875,2771690800.0,24099.69921875
2016-09-12,23625.369140625,23290.599609375,23596.029296875,23290.599609375,2533454700.0,23290.599609375
2016-09-13,23652.41015625,23196.490234375,23564.130859375,23215.759765625,1616669300.0,23215.759765625
2016-09-14,23371.529296875,23155.73046875,23225.580078125,23190.640625,1473727100.0,23190.640625
2016-09-15,23471.48046875,23194.369140625,23237.19921875,23335.58984375,1699911500.0,23335.58984375
2016-09-19,23625.919921875,23394.94921875,23486.619140625,23550.44921875,2052783800.0,23550.44921875
2016-09-20,23556.060546875,23397.130859375,23494.009765625,23530.859375,1483540700.0,23530.859375
2016-09-21,23729.01953125,23436.23046875,23522.859375,23669.900390625,1627369300.0,23669.900390625
2016-09-22,24058.650390625,23683.580078125,23920.1796875,23759.80078125,2332001400.0,23759.80078125
2016-09-23,23846.7109375,23628.640625,23836.599609375,23686.48046875,1872873700.0,23686.48046875
2016-09-26,23563.5,23276.130859375,23554.830078125,23317.919921875,1652771300.0,23317.919921875
2016-09-27,23646.029296875,23295.05078125,23356.029296875,23571.900390625,1816391200.0,23571.900390625
2016-09-28,23619.650390625,23370.439453125,23455.73046875,23619.650390625,1524350900.0,23619.650390625
2016-09-29,23828.599609375,23607.990234375,23828.599609375,23739.470703125,1606079200.0,23739.470703125
2016-09-30,23484.369140625,23239.359375,23435.2890625,23297.150390625,1674842700.0,23297.150390625
2016-10-03,23698.30078125,23500.7109375,23652.830078125,23584.4296875,953365300.0,23584.4296875
2016-10-04,23689.439453125,23518.560546875,23665.349609375,23689.439453125,1008151200.0,23689.439453125
2016-10-05,23847.4609375,23566.220703125,23619.91015625,23788.310546875,1304619300.0,23788.310546875
2016-10-06,24004.08984375,23826.44921875,23859.41015625,23952.5,1721487000.0,23952.5
2016-10-07,23948.94921875,23770.140625,23948.94921875,23851.8203125,1137835500.0,23851.8203125
2016-10-11,24064.5,23441.0703125,24013.83984375,23549.51953125,2157326400.0,23549.51953125
2016-10-12,23444.669921875,23267.630859375,23386.919921875,23407.05078125,1839710900.0,23407.05078125
2016-10-13,23347.970703125,23006.119140625,23300.380859375,23031.30078125,1957428300.0,23031.30078125
2016-10-14,23318.359375,23087.140625,23119.9609375,23233.310546875,1500768600.0,23233.310546875
2016-10-17,23177.189453125,22978.009765625,23164.5390625,23037.5390625,1121480100.0,23037.5390625
2016-10-18,23402.890625,23130.19921875,23130.19921875,23394.390625,1423480700.0,23394.390625
2016-10-19,23445.560546875,23234.669921875,23393.80078125,23304.970703125,1009919700.0,23304.970703125
2016-10-20,23500.8203125,23360.55078125,23412.6796875,23374.400390625,1091055700.0,23374.400390625
2016-10-24,23620.08984375,23235.609375,23431.630859375,23604.080078125,1804798700.0,23604.080078125
2016-10-25,23631.33984375,23506.640625,23581.689453125,23565.109375,1182922100.0,23565.109375
2016-10-26,23464.029296875,23310.23046875,23396.140625,23325.4296875,1029317700.0,23325.4296875
2016-10-27,23352.619140625,23002.529296875,23347.189453125,23132.349609375,1551943100.0,23132.349609375
2016-10-28,23157.73046875,22847.73046875,23088.830078125,22954.810546875,1215041700.0,22954.810546875
2016-10-31,23045.529296875,22775.2890625,22845.8203125,22934.5390625,1297925200.0,22934.5390625
2016-11-01,23268.05078125,23015.060546875,23015.060546875,23147.0703125,1537970700.0,23147.0703125
2016-11-02,22956.849609375,22785.349609375,22946.060546875,22810.5,1054518000.0,22810.5
2016-11-03,22855.009765625,22683.509765625,22708.55078125,22683.509765625,1132688600.0,22683.509765625
2016-11-04,22771.609375,22587.58984375,22611.5390625,22642.619140625,1014413400.0,22642.619140625
2016-11-07,22867.240234375,22623.83984375,22682.7109375,22801.400390625,1376889500.0,22801.400390625
2016-11-08,22996.970703125,22820.390625,22981.91015625,22909.470703125,1015231100.0,22909.470703125
2016-11-09,23048.3203125,21957.7109375,23048.3203125,22415.189453125,3548427000.0,22415.189453125
2016-11-10,22918.33984375,22777.509765625,22848.740234375,22839.109375,1594983400.0,22839.109375
2016-11-11,22673.310546875,22442.75,22622.4609375,22531.08984375,2105351100.0,22531.08984375
2016-11-14,22359.009765625,22118.869140625,22344.23046875,22222.220703125,1910149300.0,22222.220703125
2016-11-15,22411.119140625,22254.08984375,22270.900390625,22323.91015625,1461449900.0,22323.91015625
2016-11-16,22499.390625,22280.529296875,22439.98046875,22280.529296875,1609770500.0,22280.529296875
2016-11-17,22367.470703125,22114.01953125,22170.0703125,22262.880859375,1355418500.0,22262.880859375
2016-11-18,22374.359375,22146.880859375,22239.23046875,22344.2109375,1128764800.0,22344.2109375
2016-11-21,22480.75,22227.80078125,22313.0390625,22357.779296875,1370598600.0,22357.779296875
2016-11-22,22719.419921875,22484.599609375,22491.7109375,22678.0703125,1851269200.0,22678.0703125
2016-11-23,22804.259765625,22640.94921875,22702.41015625,22676.689453125,1764207800.0,22676.689453125
2016-11-24,22647.380859375,22487.5390625,22574.8203125,22608.490234375,1138055700.0,22608.490234375
2016-11-25,22764.33984375,22589.529296875,22609.220703125,22723.44921875,1385320300.0,22723.44921875
2016-11-28,22964.01953125,22738.939453125,22738.939453125,22830.5703125,1816314100.0,22830.5703125
2016-11-29,22868.140625,22724.58984375,22739.509765625,22737.0703125,1695023200.0,22737.0703125
2016-11-30,22889.470703125,22755.0,22842.359375,22789.76953125,2062930000.0,22789.76953125
2016-12-01,23012.279296875,22837.529296875,22948.650390625,22878.23046875,2119590600.0,22878.23046875
2016-12-02,22756.009765625,22559.19921875,22736.83984375,22564.8203125,2479074200.0,22564.8203125
2016-12-05,22628.130859375,22375.279296875,22580.75,22505.55078125,1626049800.0,22505.55078125
2016-12-06,22746.669921875,22625.3203125,22694.26953125,22675.150390625,1261679800.0,22675.150390625
2016-12-07,22843.009765625,22708.880859375,22805.130859375,22800.919921875,1110472700.0,22800.919921875
2016-12-08,23076.240234375,22817.3203125,23027.380859375,22861.83984375,1711745400.0,22861.83984375
2016-12-09,22813.849609375,22660.220703125,22765.83984375,22760.98046875,1576021700.0,22760.98046875
2016-12-12,22863.609375,22375.580078125,22860.26953125,22433.01953125,2014527900.0,22433.01953125
2016-12-13,22458.419921875,22292.650390625,22407.619140625,22446.69921875,1723223600.0,22446.69921875
2016-12-14,22627.599609375,22456.619140625,22596.7109375,22456.619140625,1821093300.0,22456.619140625
2016-12-15,22305.0703125,21999.30078125,22257.7109375,22059.400390625,2505720900.0,22059.400390625
2016-12-16,22155.140625,21965.6796875,21996.380859375,22020.75,1899711800.0,22020.75
2016-12-19,21955.939453125,21786.560546875,21945.83984375,21832.6796875,1328500400.0,21832.6796875
2016-12-20,21873.560546875,21667.189453125,21767.609375,21729.060546875,1297152100.0,21729.060546875
2016-12-21,21910.390625,21755.849609375,21770.890625,21809.80078125,1206759600.0,21809.80078125
2016-12-22,21822.1796875,21594.580078125,21800.220703125,21636.19921875,1434735500.0,21636.19921875
2016-12-23,21601.0703125,21491.830078125,21553.779296875,21574.759765625,1775512200.0,21574.759765625
2016-12-28,21811.9609375,21488.8203125,21562.69921875,21754.740234375,2173239900.0,21754.740234375
2016-12-29,21810.400390625,21587.0703125,21591.0390625,21790.91015625,1875142100.0,21790.91015625
2016-12-30,22069.619140625,21818.91015625,21818.91015625,22000.560546875,2396676500.0,22000.560546875
2017-01-03,22189.310546875,21883.8203125,21993.359375,22150.400390625,1302378400.0,22150.400390625
2017-01-04,22228.060546875,22076.630859375,22201.080078125,22134.470703125,1437672200.0,22134.470703125
2017-01-05,22483.009765625,22230.310546875,22302.640625,22456.689453125,1830652300.0,22456.689453125
2017-01-06,22605.66015625,22445.779296875,22583.2890625,22503.009765625,1389973700.0,22503.009765625
2017-01-09,22626.4296875,22476.349609375,22561.109375,22558.689453125,1303532900.0,22558.689453125
2017-01-10,22744.849609375,22549.859375,22561.169921875,22744.849609375,1422515900.0,22744.849609375
2017-01-11,22944.580078125,22767.369140625,22816.009765625,22935.349609375,1554104200.0,22935.349609375
2017-01-12,22971.490234375,22751.669921875,22956.439453125,22829.01953125,1454667000.0,22829.01953125
2017-01-13,22971.44921875,22859.279296875,22879.5703125,22937.380859375,1371840300.0,22937.380859375
2017-01-16,22908.859375,22657.349609375,22895.359375,22718.150390625,1313357700.0,22718.150390625
2017-01-17,22867.83984375,22710.9296875,22819.869140625,22840.970703125,1019618000.0,22840.970703125
2017-01-18,23151.75,22882.01953125,22889.330078125,23098.259765625,1689344500.0,23098.259765625
2017-01-19,23104.349609375,22941.9609375,23104.349609375,23049.9609375,1174126300.0,23049.9609375
2017-01-20,22987.6796875,22858.25,22966.529296875,22885.91015625,1207476100.0,22885.91015625
2017-01-23,23068.080078125,22861.2890625,22926.30078125,22898.51953125,1068403800.0,22898.51953125
2017-01-24,22986.44921875,22907.779296875,22965.25,22949.859375,1462887100.0,22949.859375
2017-01-25,23066.400390625,22961.380859375,23066.400390625,23049.119140625,1185813200.0,23049.119140625
2017-01-26,23386.41015625,23145.310546875,23173.4609375,23374.169921875,1856554500.0,23374.169921875
2017-01-27,23397.08984375,23307.05078125,23339.150390625,23360.779296875,777897700.0,23360.779296875
2017-02-01,23318.390625,23082.619140625,23211.880859375,23318.390625,1515037600.0,23318.390625
2017-02-02,23439.01953125,23131.369140625,23309.4609375,23184.51953125,987795900.0,23184.51953125
2017-02-03,23226.919921875,22997.4609375,23216.970703125,23129.2109375,1339282100.0,23129.2109375
2017-02-06,23348.240234375,23149.69921875,23239.2890625,23348.240234375,1439947300.0,23348.240234375
2017-02-07,23403.599609375,23256.689453125,23287.890625,23331.5703125,1523355600.0,23331.5703125
2017-02-08,23520.76953125,23160.990234375,23284.759765625,23485.130859375,2601105500.0,23485.130859375
2017-02-09,23644.630859375,23489.650390625,23533.51953125,23525.140625,2741007400.0,23525.140625
2017-02-10,23718.470703125,23573.849609375,23645.900390625,23574.98046875,2143167300.0,23574.98046875
2017-02-13,23751.919921875,23615.390625,23664.529296875,23710.98046875,1990274600.0,23710.98046875
2017-02-14,23735.109375,23614.470703125,23695.2890625,23703.009765625,1957113500.0,23703.009765625
2017-02-15,24067.619140625,23771.94921875,23771.94921875,23994.869140625,3843901700.0,23994.869140625
2017-02-16,24161.390625,23969.5703125,24139.310546875,24107.69921875,3806666400.0,24107.69921875
2017-02-17,24106.33984375,23944.6796875,24077.869140625,24033.740234375,2302691000.0,24033.740234375
2017-02-20,24202.33984375,24022.150390625,24066.0,24146.080078125,1936955000.0,24146.080078125
2017-02-21,24213.640625,23909.150390625,24174.109375,23963.630859375,1839886700.0,23963.630859375
2017-02-22,24201.9609375,23999.55078125,24059.08984375,24201.9609375,2230148000.0,24201.9609375
2017-02-23,24216.529296875,24046.91015625,24122.1796875,24114.859375,1880958700.0,24114.859375
2017-02-24,24121.91015625,23958.130859375,24115.609375,23965.69921875,1750717000.0,23965.69921875
2017-02-27,24067.6796875,23822.880859375,23941.810546875,23925.05078125,1727456200.0,23925.05078125
2017-02-28,24007.810546875,23740.73046875,23952.640625,23740.73046875,1666247300.0,23740.73046875
2017-03-01,23857.279296875,23730.05078125,23849.220703125,23776.490234375,1648831300.0,23776.490234375
2017-03-02,24080.869140625,23694.330078125,24044.48046875,23728.0703125,2111361200.0,23728.0703125
2017-03-03,23635.240234375,23511.599609375,23618.359375,23552.720703125,2387983900.0,23552.720703125
2017-03-06,23691.05078125,23574.279296875,23600.490234375,23596.279296875,1442731400.0,23596.279296875
2017-03-07,23728.0,23585.76953125,23630.349609375,23681.0703125,1282674500.0,23681.0703125
2017-03-08,23816.23046875,23563.140625,23627.279296875,23782.26953125,1823218000.0,23782.26953125
2017-03-09,23673.580078125,23456.060546875,23667.76953125,23501.560546875,1781279500.0,23501.560546875
2017-03-10,23603.76953125,23438.859375,23534.98046875,23568.669921875,1534086200.0,23568.669921875
2017-03-13,23877.58984375,23567.9296875,23643.30078125,23829.669921875,2016201800.0,23829.669921875
2017-03-14,23918.119140625,23768.33984375,23871.0,23827.94921875,1857167800.0,23827.94921875
2017-03-15,23842.810546875,23645.509765625,23705.0703125,23792.849609375,1352441800.0,23792.849609375
2017-03-16,24288.279296875,24003.75,24101.98046875,24288.279296875,2576719000.0,24288.279296875
2017-03-17,24385.810546875,24237.970703125,24376.130859375,24309.9296875,2512650300.0,24309.9296875
2017-03-20,24501.990234375,24312.5703125,24312.5703125,24501.990234375,1716660600.0,24501.990234375
2017-03-21,24656.650390625,24500.349609375,24565.73046875,24593.119140625,2055170800.0,24593.119140625
2017-03-22,24380.419921875,24207.099609375,24336.330078125,24320.41015625,2136581500.0,24320.41015625
2017-03-23,24466.73046875,24271.259765625,24381.0390625,24327.69921875,1795481600.0,24327.69921875
2017-03-24,24420.76953125,24263.169921875,24396.41015625,24358.26953125,1784280200.0,24358.26953125
2017-03-27,24434.900390625,24138.779296875,24235.689453125,24193.69921875,1730336000.0,24193.69921875
2017-03-28,24360.0,24274.51953125,24329.169921875,24345.869140625,1506216800.0,24345.869140625
2017-03-29,24470.66015625,24330.69921875,24470.66015625,24392.05078125,1834977400.0,24392.05078125
2017-03-30,24431.119140625,24250.400390625,24429.119140625,24301.08984375,1768917100.0,24301.08984375
2017-03-31,24329.98046875,24105.380859375,24305.529296875,24111.58984375,1733165500.0,24111.58984375
2017-04-03,24261.48046875,24162.55078125,24236.560546875,24261.48046875,1708951000.0,24261.48046875
2017-04-05,24400.80078125,24166.009765625,24370.94921875,24400.80078125,2697900400.0,24400.80078125
2017-04-06,24381.630859375,24210.689453125,24310.41015625,24273.720703125,1722179300.0,24273.720703125
2017-04-07,24268.390625,23982.400390625,24247.009765625,24267.30078125,2253021500.0,24267.30078125
2017-04-10,24314.66015625,24215.5390625,24302.009765625,24262.1796875,1193963800.0,24262.1796875
2017-04-11,24318.150390625,24007.849609375,24280.869140625,24088.4609375,1803272800.0,24088.4609375
2017-04-12,24313.5,23994.130859375,24068.91015625,24313.5,1534864800.0,24313.5
2017-04-13,24378.380859375,24158.16015625,24173.419921875,24261.66015625,1334077800.0,24261.66015625
2017-04-18,24276.310546875,23892.58984375,24268.169921875,23924.5390625,1552809600.0,23924.5390625
2017-04-19,23893.140625,23723.869140625,23875.98046875,23825.880859375,1568253100.0,23825.880859375
2017-04-20,24058.869140625,23827.0703125,23851.01953125,24056.98046875,1512891800.0,24056.98046875
2017-04-21,24190.140625,23991.869140625,24143.0390625,24042.01953125,1345955400.0,24042.01953125
2017-04-24,24206.439453125,23958.1796875,24185.759765625,24139.48046875,1338069100.0,24139.48046875
2017-04-25,24455.939453125,24201.91015625,24204.779296875,24455.939453125,1880693800.0,24455.939453125
2017-04-26,24637.849609375,24515.23046875,24563.25,24578.4296875,1668740700.0,24578.4296875
2017-04-27,24717.439453125,24455.119140625,24663.099609375,24698.48046875,1567031000.0,24698.48046875
2017-04-28,24697.029296875,24563.76953125,24691.2890625,24615.130859375,1181584600.0,24615.130859375
2017-05-02,24773.80078125,24577.330078125,24773.80078125,24696.130859375,1605780100.0,24696.130859375
2017-05-04,24683.880859375,24530.9296875,24680.44921875,24683.880859375,1760179900.0,24683.880859375
2017-05-05,24634.279296875,24358.720703125,24625.349609375,24476.349609375,2024201800.0,24476.349609375
2017-05-08,24624.2109375,24476.19921875,24604.2890625,24577.91015625,1357855500.0,24577.91015625
2017-05-09,24889.830078125,24548.970703125,24656.94921875,24889.029296875,1381056000.0,24889.029296875
2017-05-10,25164.970703125,24931.8203125,24931.8203125,25015.419921875,2297649800.0,25015.419921875
2017-05-11,25203.5390625,25024.759765625,25101.529296875,25125.55078125,1642633800.0,25125.55078125
2017-05-12,25211.279296875,25087.3203125,25126.48046875,25156.33984375,1417408900.0,25156.33984375
